open_time,open,high,low,close,volume
1784250000000,63886.00000000,64067.69000000,63476.00000000,63546.24000000,735.77497000
1784253600000,63546.25000000,63657.99000000,63380.28000000,63482.00000000,818.39465000
1784257200000,63482.00000000,63720.00000000,63482.00000000,63570.00000000,676.04775000
1784260800000,63570.00000000,63576.00000000,63320.00000000,63486.01000000,490.83509000
1784264400000,63486.01000000,63486.01000000,62804.30000000,62839.76000000,1190.44758000
1784268000000,62839.77000000,62998.52000000,62710.00000000,62948.00000000,1200.24888000
1784271600000,62948.00000000,62983.99000000,62800.00000000,62828.11000000,1288.47496000
1784275200000,62828.11000000,62939.04000000,62666.00000000,62888.00000000,838.15570000
1784278800000,62888.01000000,63069.06000000,62852.89000000,62989.46000000,603.45822000
1784282400000,62989.47000000,63201.91000000,62989.47000000,63179.92000000,534.56662000
1784286000000,63179.91000000,63361.70000000,63063.67000000,63298.01000000,617.19974000
1784289600000,63298.00000000,63348.00000000,63069.09000000,63099.75000000,618.64826000
1784293200000,63099.75000000,63180.00000000,62537.56000000,63153.99000000,1381.50027000
1784296800000,63154.00000000,63518.00000000,63051.77000000,63174.00000000,1199.38162000
1784300400000,63174.01000000,63452.00000000,62856.16000000,63452.00000000,702.84059000
1784304000000,63452.00000000,63706.75000000,63312.01000000,63594.00000000,881.75053000
1784307600000,63594.00000000,64228.27000000,63594.00000000,64049.86000000,1210.18889000
1784311200000,64049.85000000,64387.99000000,63894.00000000,64259.73000000,761.86335000
1784314800000,64259.73000000,64259.73000000,63981.20000000,64160.80000000,578.45246000
1784318400000,64160.80000000,64192.57000000,63958.19000000,64120.00000000,456.18305000
1784322000000,64120.01000000,64216.61000000,64064.00000000,64110.00000000,284.21145000
1784325600000,64110.01000000,64147.00000000,63903.63000000,63986.00000000,255.88006000
1784329200000,63986.01000000,64011.08000000,63884.35000000,63931.67000000,430.02036000
1784332800000,63931.67000000,64012.39000000,63895.33000000,63910.04000000,217.92923000
1784336400000,63910.05000000,64000.00000000,63886.65000000,63952.98000000,200.93158000
1784340000000,63952.97000000,64032.60000000,63930.54000000,63967.61000000,372.49980000
1784343600000,63967.61000000,64017.85000000,63928.15000000,64017.84000000,578.99589000
1784347200000,64017.84000000,64017.85000000,63947.09000000,63967.99000000,311.74394000
1784350800000,63968.00000000,63998.00000000,63926.39000000,63967.95000000,153.28461000
1784354400000,63967.95000000,64005.99000000,63950.00000000,63979.67000000,193.68533000
1784358000000,63979.67000000,64026.03000000,63974.94000000,64002.75000000,290.38620000
1784361600000,64002.75000000,64019.64000000,63960.00000000,64006.01000000,293.43528000
1784365200000,64006.01000000,64006.01000000,63887.73000000,63987.76000000,286.53507000
1784368800000,63987.77000000,64026.39000000,63982.34000000,64016.43000000,264.09470000
1784372400000,64016.43000000,64097.22000000,64010.99000000,64069.89000000,259.43503000
1784376000000,64069.89000000,64274.47000000,64057.27000000,64218.00000000,554.94465000
1784379600000,64218.01000000,64218.01000000,63963.00000000,64106.00000000,300.90627000
1784383200000,64105.99000000,64195.01000000,64101.42000000,64126.00000000,182.82691000
1784386800000,64126.00000000,64163.99000000,64037.45000000,64123.12000000,202.91031000
1784390400000,64123.13000000,64314.00000000,64091.48000000,64303.47000000,325.76583000
1784394000000,64303.48000000,64492.00000000,64280.22000000,64480.29000000,572.40254000
1784397600000,64480.28000000,64669.50000000,64462.00000000,64512.41000000,531.00754000
1784401200000,64512.41000000,64597.90000000,64482.00000000,64552.79000000,294.01495000
1784404800000,64552.80000000,64739.64000000,64528.69000000,64693.01000000,554.55726000
1784408400000,64693.02000000,64846.83000000,64614.36000000,64731.72000000,365.29033000
1784412000000,64731.73000000,64865.00000000,64712.29000000,64805.05000000,503.12891000
1784415600000,64805.04000000,64843.30000000,64709.28000000,64834.22000000,220.46796000
1784419200000,64834.21000000,64906.40000000,64769.47000000,64792.08000000,443.04046000
1784422800000,64792.08000000,64792.09000000,64765.99000000,64765.99000000,211.03912000
1784426400000,64766.00000000,64967.25000000,64700.84000000,64826.01000000,574.09127000
1784430000000,64826.01000000,64842.92000000,64620.44000000,64706.18000000,416.11384000
1784433600000,64706.18000000,64795.43000000,64610.89000000,64720.17000000,249.31584000
1784437200000,64720.17000000,64815.65000000,64676.00000000,64724.01000000,206.27533000
1784440800000,64724.00000000,64759.33000000,64694.66000000,64711.69000000,244.79532000
1784444400000,64711.69000000,64784.00000000,64675.00000000,64711.05000000,401.27453000
1784448000000,64711.04000000,64743.00000000,64631.54000000,64707.49000000,602.66232000
1784451600000,64707.48000000,64725.74000000,64500.00000000,64509.99000000,392.93472000
1784455200000,64510.00000000,64700.00000000,64482.00000000,64595.00000000,334.64364000
1784458800000,64595.00000000,64636.28000000,64445.00000000,64467.64000000,208.69371000
1784462400000,64467.65000000,64467.65000000,64285.24000000,64441.15000000,549.28590000
1784466000000,64441.16000000,64516.33000000,64307.72000000,64483.31000000,325.94592000
1784469600000,64483.32000000,64663.04000000,64425.24000000,64593.07000000,328.97060000
1784473200000,64593.07000000,64620.00000000,64500.00000000,64585.32000000,260.30458000
1784476800000,64585.33000000,64644.00000000,64505.21000000,64538.72000000,321.63819000
1784480400000,64538.72000000,64752.00000000,64406.30000000,64547.86000000,402.19584000
1784484000000,64547.86000000,64554.00000000,64280.00000000,64419.99000000,321.71164000
1784487600000,64420.00000000,64467.82000000,64352.00000000,64462.58000000,115.02705000
1784491200000,64462.58000000,64560.00000000,64462.57000000,64535.99000000,100.52602000
1784494800000,64536.00000000,64562.55000000,64350.00000000,64415.75000000,221.49991000
1784498400000,64415.75000000,64900.00000000,64347.89000000,64674.67000000,828.28879000
1784502000000,64674.66000000,64772.00000000,64572.00000000,64722.54000000,319.64020000
1784505600000,64722.55000000,65107.99000000,64416.00000000,64553.84000000,736.05935000
1784509200000,64553.85000000,65029.40000000,64506.00000000,64628.01000000,401.29098000
1784512800000,64628.01000000,64964.00000000,64585.00000000,64827.20000000,378.92701000
1784516400000,64827.19000000,64914.93000000,64644.01000000,64869.80000000,340.53514000
1784520000000,64869.79000000,64869.99000000,64540.00000000,64540.01000000,333.38076000
1784523600000,64540.00000000,64562.00000000,64082.70000000,64128.00000000,978.47191000
1784527200000,64128.01000000,64220.00000000,63765.83000000,63917.98000000,852.13818000
1784530800000,63917.99000000,64315.96000000,63896.00000000,64280.01000000,998.28115000
1784534400000,64280.01000000,64356.00000000,63100.00000000,64049.99000000,3901.45477000
1784538000000,64050.00000000,64276.00000000,64012.80000000,64199.50000000,508.64903000
1784541600000,64199.51000000,64415.42000000,64162.00000000,64301.18000000,339.54836000
1784545200000,64301.18000000,65068.00000000,64273.33000000,65002.01000000,1040.02207000
1784548800000,65002.00000000,65002.83000000,64599.89000000,64640.00000000,1301.45682000
1784552400000,64640.00000000,64763.67000000,64208.00000000,64344.01000000,1171.73283000
1784556000000,64344.01000000,64575.37000000,64077.76000000,64416.01000000,811.23879000
1784559600000,64416.01000000,65666.80000000,64398.15000000,65598.75000000,2563.16846000
1784563200000,65598.75000000,65637.70000000,65336.00000000,65508.50000000,1056.62117000
1784566800000,65508.50000000,65646.55000000,65342.52000000,65587.98000000,673.41436000
1784570400000,65587.99000000,65799.00000000,65204.00000000,65240.01000000,708.20295000
1784574000000,65240.01000000,65274.58000000,65041.05000000,65142.00000000,856.15121000
1784577600000,65142.00000000,65438.00000000,65061.92000000,65367.58000000,339.09983000
1784581200000,65367.57000000,65445.27000000,65272.32000000,65286.02000000,264.99229000
1784584800000,65286.02000000,65286.02000000,65092.66000000,65141.99000000,333.37114000
1784588400000,65142.00000000,65272.21000000,65128.17000000,65255.51000000,435.27846000
1784592000000,65255.51000000,65585.00000000,65148.75000000,65568.01000000,685.78688000
1784595600000,65568.00000000,65658.78000000,65232.65000000,65235.55000000,421.88460000
1784599200000,65235.56000000,65500.00000000,65176.20000000,65414.01000000,382.21075000
1784602800000,65414.01000000,65593.11000000,65411.74000000,65566.78000000,795.51369000
1784606400000,65566.77000000,65742.58000000,65471.69000000,65522.01000000,600.76388000
1784610000000,65522.00000000,65933.24000000,65485.55000000,65751.56000000,864.81950000
1784613600000,65751.56000000,65991.05000000,65634.00000000,65913.00000000,733.43884000
1784617200000,65913.00000000,66245.64000000,65866.00000000,66186.86000000,1338.71722000
1784620800000,66186.86000000,66354.00000000,66129.19000000,66226.44000000,1032.71252000
1784624400000,66226.43000000,66350.00000000,66144.00000000,66291.99000000,472.96398000
1784628000000,66292.00000000,66420.65000000,66176.55000000,66180.00000000,1179.04438000
1784631600000,66180.00000000,66350.00000000,66147.82000000,66345.59000000,752.24871000
1784635200000,66345.59000000,66640.00000000,66255.73000000,66558.82000000,1002.49408000
1784638800000,66558.81000000,66810.97000000,66315.62000000,66786.00000000,1358.43796000
1784642400000,66786.00000000,66956.15000000,66648.27000000,66842.30000000,1722.33044000
1784646000000,66842.29000000,66842.30000000,66517.52000000,66676.54000000,948.73464000
1784649600000,66676.53000000,66764.00000000,66462.32000000,66542.01000000,672.73654000
1784653200000,66542.01000000,66567.59000000,66052.63000000,66207.95000000,1024.80980000
1784656800000,66207.96000000,66358.00000000,66098.71000000,66319.95000000,619.31647000
1784660400000,66319.96000000,66502.80000000,66264.12000000,66444.76000000,623.55174000
1784664000000,66444.76000000,66496.00000000,66359.30000000,66406.57000000,288.41886000
1784667600000,66406.58000000,66408.26000000,66290.00000000,66385.00000000,330.71956000
1784671200000,66385.00000000,66388.35000000,66204.00000000,66304.02000000,432.07240000
1784674800000,66304.02000000,66576.00000000,66228.55000000,66556.16000000,334.55343000
1784678400000,66556.15000000,66739.89000000,66525.54000000,66620.97000000,961.25987000
1784682000000,66620.97000000,66661.79000000,66282.65000000,66433.30000000,801.84590000
1784685600000,66433.29000000,66532.26000000,66298.00000000,66314.12000000,584.20390000
1784689200000,66314.12000000,66371.27000000,66176.00000000,66210.00000000,535.35393000
1784692800000,66209.99000000,66424.00000000,66198.00000000,66381.05000000,1016.50384000
1784696400000,66381.05000000,66381.05000000,65944.51000000,65974.90000000,732.84767000
1784700000000,65974.90000000,66026.93000000,65830.94000000,65934.33000000,677.13061000
1784703600000,65934.34000000,65968.90000000,65701.00000000,65843.48000000,1698.20928000
1784707200000,65843.48000000,66164.57000000,65843.47000000,65987.96000000,1762.03259000
1784710800000,65987.97000000,66082.50000000,65850.00000000,65928.00000000,1983.57551000
1784714400000,65928.01000000,66116.36000000,65898.00000000,66046.02000000,636.27622000
1784718000000,66046.01000000,66092.59000000,65909.16000000,66013.36000000,789.42664000
1784721600000,66013.36000000,66013.37000000,65553.67000000,65636.01000000,572.31956000
1784725200000,65636.01000000,65982.28000000,65559.66000000,65951.39000000,762.44551000
1784728800000,65951.38000000,66204.98000000,65588.00000000,65793.98000000,977.66799000
1784732400000,65793.98000000,66125.00000000,65793.98000000,66047.39000000,689.66439000
1784736000000,66047.38000000,66384.00000000,65911.60000000,66229.01000000,531.34681000
1784739600000,66229.01000000,66275.29000000,65944.00000000,66024.03000000,332.68865000
1784743200000,66024.02000000,66075.91000000,65726.08000000,65895.46000000,372.67709000
1784746800000,65895.46000000,65958.56000000,65691.93000000,65923.19000000,284.49057000
1784750400000,65923.19000000,65986.00000000,65791.79000000,65919.68000000,303.33342000
1784754000000,65919.67000000,66133.98000000,65892.64000000,66072.47000000,345.28683000
1784757600000,66072.48000000,66080.94000000,65932.00000000,66044.17000000,283.82490000
1784761200000,66044.17000000,66138.24000000,65844.30000000,66114.49000000,440.45434000
1784764800000,66114.50000000,66313.14000000,66054.58000000,66058.19000000,818.52742000
1784768400000,66058.20000000,66208.00000000,65751.00000000,65830.00000000,911.89269000
1784772000000,65830.00000000,65843.25000000,65653.23000000,65805.34000000,489.67764000
1784775600000,65805.35000000,65816.00000000,65585.11000000,65662.53000000,518.12407000
1784779200000,65662.53000000,65738.99000000,65590.12000000,65616.48000000,673.83221000
1784782800000,65616.49000000,65797.93000000,65570.12000000,65691.01000000,258.16071000
1784786400000,65691.01000000,65821.17000000,65625.20000000,65790.00000000,198.22051000
1784790000000,65790.00000000,65790.00000000,65351.02000000,65442.13000000,625.49860000
1784793600000,65442.12000000,65665.99000000,65419.75000000,65633.00000000,617.22753000
1784797200000,65632.99000000,65757.99000000,65608.18000000,65638.92000000,505.16907000
1784800800000,65638.92000000,65792.09000000,65589.69000000,65740.00000000,314.19369000
1784804400000,65740.00000000,65740.01000000,65540.93000000,65555.21000000,260.87827000
1784808000000,65555.21000000,65589.41000000,64988.05000000,65167.04000000,1080.21623000
1784811600000,65167.05000000,65221.29000000,64863.62000000,64880.00000000,1019.68548000
1784815200000,64880.00000000,65216.24000000,64822.13000000,64909.99000000,1122.58373000
1784818800000,64910.00000000,65023.68000000,64728.00000000,64958.36000000,1087.45523000
1784822400000,64958.37000000,64961.15000000,64704.57000000,64756.84000000,823.97347000
1784826000000,64756.84000000,64900.00000000,64650.00000000,64681.27000000,610.54166000
1784829600000,64681.26000000,64948.05000000,64680.00000000,64869.12000000,473.57506000
1784833200000,64869.13000000,64934.75000000,64686.56000000,64846.94000000,525.37224000
1784836800000,64846.93000000,65217.93000000,64834.52000000,65147.50000000,435.69297000
1784840400000,65147.50000000,65210.35000000,65014.00000000,65169.81000000,348.67820000
1784844000000,65169.82000000,65227.99000000,65013.94000000,65195.43000000,465.02672000
1784847600000,65195.43000000,65235.43000000,65052.01000000,65098.97000000,514.02333000
1784851200000,65098.98000000,65113.86000000,64762.18000000,64973.99000000,343.41298000
1784854800000,64974.00000000,65168.00000000,64944.37000000,65086.00000000,666.39562000
1784858400000,65086.00000000,65187.57000000,64925.45000000,65116.99000000,432.37390000
1784862000000,65116.99000000,65464.35000000,65078.00000000,65456.70000000,382.69980000
1784865600000,65456.70000000,65469.86000000,65272.26000000,65318.00000000,299.69580000
1784869200000,65318.01000000,65394.00000000,65248.00000000,65325.00000000,372.30415000
1784872800000,65325.01000000,65519.93000000,65278.07000000,65472.00000000,914.26438000
1784876400000,65472.00000000,65808.59000000,65320.69000000,65499.95000000,1219.60281000
1784880000000,65499.94000000,65508.17000000,65302.18000000,65302.18000000,306.26025000
1784883600000,65302.18000000,65314.66000000,64952.38000000,65113.13000000,478.93491000
1784887200000,65113.13000000,65157.99000000,64906.85000000,64950.00000000,716.12782000
1784890800000,64950.01000000,65099.99000000,64857.14000000,65083.43000000,751.17375000
1784894400000,65083.42000000,65133.99000000,64766.00000000,64780.01000000,507.45117000
1784898000000,64780.00000000,64802.00000000,63920.01000000,64155.46000000,2007.68582000
1784901600000,64155.47000000,64198.30000000,63739.75000000,64055.12000000,1591.08926000
1784905200000,64055.11000000,64333.33000000,63858.00000000,64093.85000000,1939.18979000
1784908800000,64093.86000000,64200.00000000,63881.46000000,63958.00000000,529.35925000
1784912400000,63958.01000000,64202.91000000,63905.51000000,64180.00000000,525.47557000
1784916000000,64180.00000000,64290.10000000,64129.75000000,64272.00000000,390.98725000
1784919600000,64272.01000000,64292.44000000,64141.18000000,64225.32000000,579.59462000
1784923200000,64225.32000000,64288.02000000,64128.89000000,64170.23000000,214.82759000
1784926800000,64170.24000000,64258.73000000,64122.29000000,64155.00000000,651.81342000
1784930400000,64155.00000000,64216.27000000,64121.86000000,64169.01000000,587.59798000
1784934000000,64169.01000000,64187.40000000,64134.71000000,64139.99000000,412.95391000
1784937600000,64140.00000000,64179.03000000,64033.18000000,64073.61000000,386.54772000
1784941200000,64073.61000000,64160.00000000,64006.55000000,64068.01000000,493.07694000
1784944800000,64068.00000000,64099.99000000,64017.87000000,64052.00000000,479.58839000
1784948400000,64052.01000000,64105.61000000,64016.65000000,64085.36000000,469.51581000
1784952000000,64085.36000000,64205.67000000,64085.15000000,64181.46000000,171.38031000
1784955600000,64181.45000000,64199.76000000,63980.01000000,64024.00000000,245.62438000
1784959200000,64024.00000000,64063.37000000,63964.57000000,64010.00000000,248.54758000
1784962800000,64010.00000000,64038.52000000,64000.00000000,64003.20000000,408.36611000
1784966400000,64003.20000000,64010.01000000,63810.00000000,63876.06000000,507.52898000
1784970000000,63876.07000000,64024.72000000,63830.00000000,63999.99000000,1813.61210000
1784973600000,64000.00000000,64070.00000000,63996.00000000,64070.00000000,200.57959000
1784977200000,64069.99000000,64113.00000000,64047.09000000,64064.01000000,226.46632000
1784980800000,64064.01000000,64123.80000000,64043.00000000,64123.80000000,179.41020000
1784984400000,64123.80000000,64267.78000000,64106.74000000,64172.00000000,285.46591000
1784988000000,64172.01000000,64217.09000000,64126.00000000,64214.04000000,270.20323000
1784991600000,64214.05000000,64272.00000000,64169.99000000,64182.00000000,193.98029000
1784995200000,64182.01000000,64241.71000000,64123.00000000,64206.60000000,126.61028000
1784998800000,64206.61000000,64356.00000000,64194.37000000,64267.40000000,187.81706000
1785002400000,64267.41000000,64475.28000000,64267.41000000,64415.99000000,314.52068000
1785006000000,64415.99000000,64438.12000000,64388.38000000,64388.38000000,219.49730000
1785009600000,64388.39000000,64392.74000000,64313.00000000,64339.75000000,213.90166000
1785013200000,64339.75000000,64430.00000000,64263.03000000,64344.02000000,177.06463000
1785016800000,64344.02000000,64426.00000000,64344.01000000,64412.00000000,625.93723000
1785020400000,64412.01000000,64429.38000000,64363.00000000,64375.00000000,417.80760000
1785024000000,64375.01000000,64507.00000000,64350.00000000,64506.99000000,256.73658000
1785027600000,64506.99000000,64541.66000000,64456.67000000,64462.00000000,277.18148000
